Position X,Position Y,Position Z
104.526,945.437,-22.5388
126.368,948.878,-22.3832
109.117,961.231,-22.3201
125.665,1014.69,-22.6243
100.98,966.116,-21.3855
158.314,950.931,-22.3085
197.573,961.142,-22.6687
166.977,964.098,-22.2461
187.947,982.058,-22.9384
274.859,961.237,-21.9853
253.059,967.763,-22.2198
246.895,979.22,-22.1615
272.947,985.264,-22.0054
265.825,990.414,-22.1873
241.739,1005.51,-22.0661
247.637,1016.71,-22.9787
242.263,947.365,-21.4552
260.403,978.336,-21.3216
313.334,955.468,-22.273
311.226,957.783,-21.5999
304.456,957.388,-22.6496
302.41,962.858,-22.9388
346.334,967.455,-22.9037
321.297,971.026,-22.5495
348.476,972.144,-22.4789
297.542,972.658,-22.3047
353.73,985.453,-21.88
344.124,987.471,-22.6718
363.424,991.017,-22.2316
357.974,996.135,-22.5909
346.277,997.627,-22.7515
323.326,1000.95,-22.4744
325.054,1006.1,-22.4553
331.599,972.59,-21.8674
309.505,992.625,-21.1863
419.663,971.657,-22.3972
371.309,985.586,-22.5699
423.189,987.594,-22.5943
419.655,1003.39,-22.521
406.689,1010.57,-22.405
382.962,1011.07,-21.5475
487.196,947.651,-22.748
470.43,950.37,-22.1055
508.759,961.043,-22.4952
442.499,970.787,-22.2609
469.151,981.193,-21.833
481.044,989.894,-22.0838
502.07,995.041,-22.5508
494.317,1009.68,-22.6082
465.748,984.764,-21.9284
435.538,1000.38,-20.9797
474.996,972.708,-21.0575
507.855,991.688,-20.9207
552.708,951.694,-22.2149
542.479,987.412,-22.0876
522.645,994.434,-22.0389
557.939,998.245,-22.1678
549.646,1000.94,-22.1574
525.367,951.261,-21.4643
573.162,951.762,-21.2223
514.173,983.604,-21.8313
528.795,995.786,-21.0355
582.547,972.459,-22.413
583.449,981.018,-22.8471
587.707,976.75,-21.5079
41.9376,1033.94,-22.768
25.2714,1042.99,-22.1611
45.945,1042.79,-22.8352
8.22858,1047.33,-22.4954
62.2569,1058.23,-22.4623
45.3881,1066.25,-23.1131
29.7145,1068.74,-22.5301
34.8429,1069.97,-22.1689
8.69146,1075.77,-22.8273
130.997,1018.97,-22.6075
102.171,1019.38,-22.5818
101.664,1033.08,-22.6307
104.985,1076.09,-22.6532
134.882,1079.37,-22.4266
128.127,1084.28,-22.8964
131.291,1034.73,-21.7325
97.6836,1053.22,-21.3309
136.024,1063.25,-21.8844
152.265,1017.79,-22.5587
212.045,1028.64,-22.3949
204.68,1035.77,-22.6191
177.006,1046.53,-22.4323
